threshold,recall,precision
0.43,0.4168241965973535,0.6552748885586924
0.435,0.40831758034026466,0.6595419847328244
0.44,0.3988657844990548,0.6614420062695925
0.445,0.390359168241966,0.6693679092382496
0.45,0.3818525519848771,0.6710963455149501
0.455,0.3742911153119093,0.6723259762308998
0.46,0.3667296786389414,0.6747826086956522
0.465,0.3572778827977316,0.6762075134168157
0.47,0.3497164461247637,0.6826568265682657
0.475,0.34215500945179583,0.6921606118546845
0.48,0.33742911153119093,0.6986301369863014
0.485,0.3270321361058601,0.7018255578093306
0.49,0.3223062381852552,0.7104166666666667
0.495,0.3166351606805293,0.7158119658119658
0.5,0.3052930056710775,0.7130242825607064
0.505,0.29584120982986767,0.7146118721461188
0.51,0.29111531190926276,0.7264150943396226
0.515,0.2882797731568998,0.7279236276849642
0.52,0.28166351606805295,0.7376237623762376
0.525,0.27504725897920607,0.7404580152671756
0.53,0.26937618147448017,0.7441253263707572
0.535,0.2665406427221172,0.7540106951871658
0.54,0.2618147448015123,0.7673130193905817
0.545,0.2551984877126654,0.7670454545454546
0.55,0.2485822306238185,0.7690058479532164
0.555,0.2448015122873346,0.7777777777777778
0.56,0.2391304347826087,0.7808641975308642
0.565,0.22873345935727787,0.7857142857142857
0.57,0.22400756143667297,0.7926421404682275
0.575,0.21833648393194707,0.7965517241379311
0.58,0.21455576559546313,0.7992957746478874
0.585,0.2060491493383743,0.8014705882352942
0.59,0.19659735349716445,0.7969348659003831
0.595,0.1937618147448015,0.80078125
0.6,0.18525519848771266,0.8032786885245902
0.605,0.1767485822306238,0.8025751072961373
0.61,0.16918714555765596,0.7955555555555556
0.615,0.16351606805293006,0.8084112149532711
0.62,0.15973534971644612,0.8086124401913876
0.625,0.15879017013232513,0.8195121951219512
0.63,0.15311909262759923,0.8181818181818182
0.635,0.14650283553875237,0.8201058201058201
0.64,0.14272211720226843,0.825136612021858
0.645,0.13705103969754254,0.8238636363636364
0.65,0.1332703213610586,0.8245614035087719
0.655,0.1266540642722117,0.8271604938271605
0.66,0.12287334593572778,0.8333333333333334
0.665,0.12003780718336483,0.8410596026490066
0.67,0.11814744801512288,0.8503401360544217
0.675,0.11625708884688091,0.8482758620689655
0.68,0.11247637051039698,0.8561151079136691
0.685,0.10964083175803403,0.8592592592592593
0.69,0.10586011342155009,0.8615384615384616
0.695,0.09924385633270322,0.8536585365853658
0.7,0.09262759924385633,0.8448275862068966
0.705,0.09073724007561437,0.8421052631578947
0.71,0.0888468809073724,0.8392857142857143
0.715,0.08790170132325142,0.8378378378378378
0.72,0.08601134215500945,0.8348623853211009
0.725,0.08128544423440454,0.8269230769230769
0.73,0.08034026465028356,0.8415841584158416
0.735,0.07844990548204159,0.8383838383838383
0.74,0.07750472589792061,0.845360824742268
0.745,0.07372400756143667,0.8387096774193549
0.75,0.07088846880907372,0.8426966292134831
0.755,0.06805293005671077,0.8372093023255814
0.76,0.06427221172022685,0.85
0.765,0.06332703213610585,0.8589743589743589
0.77,0.05860113421550094,0.8493150684931506
0.775,0.05671077504725898,0.8695652173913043
0.78,0.05387523629489603,0.8636363636363636
0.785,0.04725897920604915,0.8620689655172413
0.79,0.043478260869565216,0.8679245283018868
0.795,0.04253308128544423,0.8653846153846154
0.8,0.04158790170132325,0.88
0.805,0.035916824196597356,0.8636363636363636
0.81,0.03213610586011342,0.85
0.815,0.02930056710775047,0.8378378378378378
0.82,0.02835538752362949,0.8333333333333334
0.825,0.024574669187145556,0.8125
0.83,0.023629489603024575,0.8064516129032258
0.835,0.020793950850661626,0.8148148148148148
0.84,0.01984877126654064,0.84
0.845,0.01890359168241966,0.8333333333333334
0.85,0.015122873345935728,0.8
0.855,0.012287334593572778,0.8125
0.86,0.010396975425330813,0.8461538461538461
0.865,0.00945179584120983,0.8333333333333334
0.87,0.005671077504725898,0.75
0.875,0.005671077504725898,1.0
0.885,0.004725897920604915,1.0
0.905,0.002835538752362949,1.0
0.915,0.001890359168241966,1.0
0.925,0.000945179584120983,1.0
0.925,0.0,1.0
